,Game_id,Home_Team,Away_Team,Season
0,e83ca6b1-1257-47d2-9153-ed2c72ad85ab,a015b02d-845c-40c1-8ef4-844984f47e4d,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,2015
1,51ada2d4-5260-4c88-9fed-af4bf50130ab,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,2015
2,8c504e6b-663d-40a1-a902-2cae4d9c4470,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5f0b5caf-708b-4300-92f2-53b51d83ec06,2015
3,fea52768-68e5-4af0-92f1-0c415c7b71a0,3c409388-ab73-4c7f-953d-3a71062240f6,f073a15f-0486-4179-b0a3-dfd0294eb595,2015
4,cae9c07b-96d8-48c4-9ad8-f280218846be,0699edf3-5993-4182-b9b4-ec935cbd4fcc,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,2015
5,2ebfa00b-5e4d-4e56-905b-af8baee748b5,f073a15f-0486-4179-b0a3-dfd0294eb595,6f017f37-be96-4bdc-b6d3-0a0429c72e89,2015
6,d288c503-8651-4790-ae08-c5c7a0f6650f,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,2015
7,ea3dd788-1700-47ca-abc4-16eaea61c07a,5f0b5caf-708b-4300-92f2-53b51d83ec06,3c409388-ab73-4c7f-953d-3a71062240f6,2015
8,a1365784-ec32-4fa0-a735-f4cbe4be65f1,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,2015
9,9a539ef0-67a3-45a2-80f8-20d18bbe8dea,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,a015b02d-845c-40c1-8ef4-844984f47e4d,2015
10,dfc5b37b-eaae-4c78-9352-4dc9f6831b37,08ed8274-e29f-4248-bc2e-83cc8ed18d75,f073a15f-0486-4179-b0a3-dfd0294eb595,2015
11,1c310b95-0b91-4bce-ab06-b3c273dfe9cf,5f0b5caf-708b-4300-92f2-53b51d83ec06,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
12,190037cb-4223-4948-9695-6e1ce0ad4815,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0699edf3-5993-4182-b9b4-ec935cbd4fcc,2015
13,43fee822-936f-42f6-bf82-e23ad07a747e,a015b02d-845c-40c1-8ef4-844984f47e4d,3c409388-ab73-4c7f-953d-3a71062240f6,2015
14,85f3b011-4b09-4ae0-9ddc-e3f4718f03d0,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,2015
15,485f6c2b-feb8-4573-a4c6-9de1299b1dab,6f017f37-be96-4bdc-b6d3-0a0429c72e89,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
16,4720db4c-bd9e-417d-ba69-0dd349d38a19,f073a15f-0486-4179-b0a3-dfd0294eb595,0699edf3-5993-4182-b9b4-ec935cbd4fcc,2015
17,ea6db48f-1611-4097-b882-baf9e03927a2,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,2015
18,8a1ce526-276b-4a30-b093-da3e785f52dd,f073a15f-0486-4179-b0a3-dfd0294eb595,3c409388-ab73-4c7f-953d-3a71062240f6,2015
19,3bf2083f-2a04-4645-a133-e65a1efb243b,0699edf3-5993-4182-b9b4-ec935cbd4fcc,6f017f37-be96-4bdc-b6d3-0a0429c72e89,2015
20,ace51453-5f2c-41f8-b1fd-7d25f77c7d75,a015b02d-845c-40c1-8ef4-844984f47e4d,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,2015
21,05193803-6f3b-49e0-a113-5d7e1bd99994,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,5f0b5caf-708b-4300-92f2-53b51d83ec06,2015
22,b408b01e-2062-4247-86aa-6e1f129f7aab,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
23,772209b5-e1ab-4469-8482-a0d262a7fde1,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,2015
24,76f1fcdf-f2dc-4da1-b788-9c6f1f62c208,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,f073a15f-0486-4179-b0a3-dfd0294eb595,2015
25,b090eda1-79cc-4828-9ba6-7789625606b5,5f0b5caf-708b-4300-92f2-53b51d83ec06,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,2015
26,d100c505-98eb-455b-9f04-b19af3109d60,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,a015b02d-845c-40c1-8ef4-844984f47e4d,2015
27,c6580d81-a7c7-4030-8f49-1fe3f4957a35,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,6f017f37-be96-4bdc-b6d3-0a0429c72e89,2015
28,8d49e3cf-53ff-46e6-9af9-0e9defd81a4e,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,5f0b5caf-708b-4300-92f2-53b51d83ec06,2015
29,a2ccdcaa-2e3f-4813-807d-ceeb75fc5791,08ed8274-e29f-4248-bc2e-83cc8ed18d75,f073a15f-0486-4179-b0a3-dfd0294eb595,2015
30,bc555ba4-b54f-4beb-9389-25f87f4f988b,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,3c409388-ab73-4c7f-953d-3a71062240f6,2015
31,fda7e656-dd47-4aed-95eb-261692bcbd6a,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,6f017f37-be96-4bdc-b6d3-0a0429c72e89,2015
32,e2c70ed1-ddf5-4110-87ec-1cf798dfa349,0699edf3-5993-4182-b9b4-ec935cbd4fcc,a015b02d-845c-40c1-8ef4-844984f47e4d,2015
33,5bd94201-ca94-49f0-a3a5-599997b29017,f073a15f-0486-4179-b0a3-dfd0294eb595,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,2015
34,15cc3634-ccf0-4f77-9f83-9352c9b4b37a,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,3c409388-ab73-4c7f-953d-3a71062240f6,2015
35,14927ddd-7af7-4e10-ac6c-46f59eac6b0c,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,08ed8274-e29f-4248-bc2e-83cc8ed18d75,2015
36,c077e0ce-9bfa-4369-9e93-f25325a88b10,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,a015b02d-845c-40c1-8ef4-844984f47e4d,2015
37,a86a1395-71d8-457d-a2c6-90cd3b87f2c8,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5f0b5caf-708b-4300-92f2-53b51d83ec06,2015
38,d6d52a6a-c103-4d37-85b5-fe05a9e10b10,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0699edf3-5993-4182-b9b4-ec935cbd4fcc,2015
39,6e6025ca-a6e1-49c8-be7a-83822339106f,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,2015
40,10ce1e8d-a564-406e-8862-065c5e3398ec,3c409388-ab73-4c7f-953d-3a71062240f6,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,2015
41,1f1d3ba6-2729-412c-b4a6-e9086b86673a,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,0699edf3-5993-4182-b9b4-ec935cbd4fcc,2015
42,df32e819-d2cd-4c3a-9478-118ca5d8f2ef,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,6f017f37-be96-4bdc-b6d3-0a0429c72e89,2015
43,c9ea295b-8ced-4126-8633-fc7b0f56c7a8,f073a15f-0486-4179-b0a3-dfd0294eb595,3c409388-ab73-4c7f-953d-3a71062240f6,2015
44,f6f1b668-73d3-4a07-9fa1-95f148313e6f,a015b02d-845c-40c1-8ef4-844984f47e4d,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,2015
45,b623aed3-4252-4405-93a5-bf8942253302,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,2015
46,fae3d9c8-91a5-4518-9629-d1d8f989dde4,5f0b5caf-708b-4300-92f2-53b51d83ec06,08ed8274-e29f-4248-bc2e-83cc8ed18d75,2015
47,5838e712-4da2-4eec-9687-f8e9fe3fbfda,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
48,d6621d52-1dbe-4e8c-aa03-b576ba991f58,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0699edf3-5993-4182-b9b4-ec935cbd4fcc,2015
49,7a9ad6f0-918a-4e24-9c46-4d7f8a2a217d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,2015
50,135a96be-8904-46d0-8594-221655ce7a6d,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,3c409388-ab73-4c7f-953d-3a71062240f6,2015
51,31d34fcb-2242-470e-910f-84ff45eb6b36,5f0b5caf-708b-4300-92f2-53b51d83ec06,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
52,e621da0a-e763-4ff6-a198-a5bdb039d89c,a015b02d-845c-40c1-8ef4-844984f47e4d,f073a15f-0486-4179-b0a3-dfd0294eb595,2015
53,5971d3ce-573b-45c8-abb2-488e5d779a12,3c409388-ab73-4c7f-953d-3a71062240f6,08ed8274-e29f-4248-bc2e-83cc8ed18d75,2015
54,4b9a679e-8345-4553-8650-e96116edc1cc,0699edf3-5993-4182-b9b4-ec935cbd4fcc,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,2015
55,575a283b-c31e-497f-a9e5-a726bd24f1aa,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,5f0b5caf-708b-4300-92f2-53b51d83ec06,2015
56,37c647db-e58b-4583-93b6-5b8cb730cbab,f073a15f-0486-4179-b0a3-dfd0294eb595,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,2015
57,f4cab0f3-673f-48ab-8923-d6d1672d8635,a015b02d-845c-40c1-8ef4-844984f47e4d,3c409388-ab73-4c7f-953d-3a71062240f6,2015
58,7f7c9b34-cec7-4d6a-ba8e-481cfc848878,0699edf3-5993-4182-b9b4-ec935cbd4fcc,5f0b5caf-708b-4300-92f2-53b51d83ec06,2015
59,1d2cb486-d1a6-4231-bd54-195fdeb05d69,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,2015
60,1af09fed-6d5f-4ee8-b2ba-3f9c11823484,6f017f37-be96-4bdc-b6d3-0a0429c72e89,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
61,69971430-8ab6-4be8-aa9e-961ea7aa731a,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5f0b5caf-708b-4300-92f2-53b51d83ec06,2015
62,8f63bd75-7f86-419d-a4c3-61ac1c103393,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
63,967290ff-30d2-4e8e-9c3e-4ea55c4f5937,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0699edf3-5993-4182-b9b4-ec935cbd4fcc,2015
64,6adb6aed-af65-427a-919f-9013bac25bcf,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,5f0b5caf-708b-4300-92f2-53b51d83ec06,2015
65,498c3f06-5d5e-4c01-b2f4-c393c5f9be01,f073a15f-0486-4179-b0a3-dfd0294eb595,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
66,17b06ca3-9f9b-4adf-a4a0-7f0e92806948,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,2015
67,a6928cce-08c3-4c4a-a7da-26f4db2b31b1,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,08ed8274-e29f-4248-bc2e-83cc8ed18d75,2015
68,5bf4ab5f-56d6-43f5-a976-4ccf30e9368c,f073a15f-0486-4179-b0a3-dfd0294eb595,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,2015
69,cfbbd617-fbb5-47d6-a6c5-165d920880a3,3c409388-ab73-4c7f-953d-3a71062240f6,6f017f37-be96-4bdc-b6d3-0a0429c72e89,2015
70,466d05c8-0a65-4ec6-b472-0df977749ece,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0699edf3-5993-4182-b9b4-ec935cbd4fcc,2015
71,51588f63-b302-49cf-a4c4-5a212bf4d71f,5f0b5caf-708b-4300-92f2-53b51d83ec06,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,2015
72,16d4f0de-694c-4221-89be-256bf96a32d4,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,08ed8274-e29f-4248-bc2e-83cc8ed18d75,2015
73,9af2b7f4-bde0-4762-bcd2-be1206fdeff3,3c409388-ab73-4c7f-953d-3a71062240f6,a015b02d-845c-40c1-8ef4-844984f47e4d,2015
74,dc1a00d8-b994-4a38-a729-f2fbdc84770d,0699edf3-5993-4182-b9b4-ec935cbd4fcc,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,2015
75,2504fecd-6bbe-4a7c-9263-54a7080fc2f8,6f017f37-be96-4bdc-b6d3-0a0429c72e89,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,2015
