,game_id,home_team_id,away_team_id,home_team_name,away_team_name,date,home_points,away_points
92,4dc912c8-3ada-42df-84a8-9fc91e2c1f86,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,a015b02d-845c-40c1-8ef4-844984f47e4d,Washington Mystics,Connecticut Sun,2015-07-19T23:00:00+00:00,na,na
93,2a1292c8-4d74-4540-8f06-d85888d96260,5f0b5caf-708b-4300-92f2-53b51d83ec06,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,Tulsa Shock,Washington Mystics,2015-07-21T16:30:00+00:00,na,na
94,79210623-0c29-4c8a-821f-c220657125f7,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,f073a15f-0486-4179-b0a3-dfd0294eb595,San Antonio Stars,Indiana Fever,2015-07-21T16:30:00+00:00,na,na
95,21452280-3b7a-4b0c-994c-4d8af191bcd4,3c409388-ab73-4c7f-953d-3a71062240f6,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,Chicago Sky,Atlanta Dream,2015-07-22T00:00:00+00:00,na,na
96,b46091b6-b2ba-4e36-969b-245da0328d87,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,08ed8274-e29f-4248-bc2e-83cc8ed18d75,Seattle Storm,New York Liberty,2015-07-22T02:00:00+00:00,na,na
97,bdc51b47-6f2d-40cd-a0b3-233b79ceac43,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,0699edf3-5993-4182-b9b4-ec935cbd4fcc,Los Angeles Sparks,Phoenix Mercury,2015-07-22T03:00:00+00:00,na,na
98,856c3033-570f-4d06-b862-20c9015d24ec,6f017f37-be96-4bdc-b6d3-0a0429c72e89,a015b02d-845c-40c1-8ef4-844984f47e4d,Minnesota Lynx,Connecticut Sun,2015-07-22T17:00:00+00:00,na,na
99,57b60aae-9e4e-449e-bb78-48ce4583d4a0,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,08ed8274-e29f-4248-bc2e-83cc8ed18d75,Los Angeles Sparks,New York Liberty,2015-07-23T02:30:00+00:00,na,na
100,19986828-6a90-4414-bc04-6242c3dab66b,88efb9b3-cb6e-4cb0-84d0-9ac015b9f65c,6ac55840-39d3-4785-ad76-8c3503114130,Eastern Conference,Western Conference,2015-07-25T19:30:00+00:00,na,na
101,a1dddeac-babc-4176-ae65-6db301556e8f,a015b02d-845c-40c1-8ef4-844984f47e4d,f073a15f-0486-4179-b0a3-dfd0294eb595,Connecticut Sun,Indiana Fever,2015-07-28T23:00:00+00:00,na,na
102,951c2ab4-5371-4820-92ac-9330af18ba17,0699edf3-5993-4182-b9b4-ec935cbd4fcc,3c409388-ab73-4c7f-953d-3a71062240f6,Phoenix Mercury,Chicago Sky,2015-07-29T02:00:00+00:00,na,na
103,4218b747-2509-4548-ac8b-e5898aed6620,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,Washington Mystics,Seattle Storm,2015-07-29T15:30:00+00:00,na,na
104,43a02b0d-9d76-40c1-88b1-224039d62bd4,f073a15f-0486-4179-b0a3-dfd0294eb595,08ed8274-e29f-4248-bc2e-83cc8ed18d75,Indiana Fever,New York Liberty,2015-07-29T23:00:00+00:00,na,na
105,59eb02cf-5b14-43b3-9019-32f5db5fa7bd,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,Minnesota Lynx,Los Angeles Sparks,2015-07-30T00:00:00+00:00,na,na
106,6e95ded4-3552-4ac8-bf23-f7caa371772e,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,San Antonio Stars,Atlanta Dream,2015-07-30T00:00:00+00:00,na,na
107,b6acb5fb-623b-4e7d-9922-945df44cbfad,5f0b5caf-708b-4300-92f2-53b51d83ec06,0699edf3-5993-4182-b9b4-ec935cbd4fcc,Tulsa Shock,Phoenix Mercury,2015-07-31T00:00:00+00:00,na,na
108,99bdd057-5dce-489c-8c71-03ea39d4dfa9,a015b02d-845c-40c1-8ef4-844984f47e4d,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,Connecticut Sun,Seattle Storm,2015-07-31T23:00:00+00:00,na,na
109,0f355d0c-e93c-49e3-afd2-b72f8b969a04,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,Minnesota Lynx,Atlanta Dream,2015-08-01T00:00:00+00:00,na,na
110,c6cbabd5-5114-4dd1-b202-b0c442f30ffc,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,San Antonio Stars,Washington Mystics,2015-08-01T00:00:00+00:00,na,na
111,2d70d9db-d7cb-4131-afbe-574f8c3c614e,3c409388-ab73-4c7f-953d-3a71062240f6,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,Chicago Sky,Los Angeles Sparks,2015-08-01T00:30:00+00:00,na,na
112,f59d0bd6-ceef-43fb-9a5e-e9942ae5c28c,5f0b5caf-708b-4300-92f2-53b51d83ec06,6f017f37-be96-4bdc-b6d3-0a0429c72e89,Tulsa Shock,Minnesota Lynx,2015-08-02T00:00:00+00:00,na,na
113,318209c9-1d6b-41fe-9a23-3e652b398757,08ed8274-e29f-4248-bc2e-83cc8ed18d75,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,New York Liberty,Seattle Storm,2015-08-02T19:00:00+00:00,na,na
114,ee2400ab-ddff-44ff-ba28-111493845e3c,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,0699edf3-5993-4182-b9b4-ec935cbd4fcc,Atlanta Dream,Phoenix Mercury,2015-08-02T19:00:00+00:00,na,na
115,8467315b-e464-429b-a230-4bf7e5fc8db7,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,San Antonio Stars,Los Angeles Sparks,2015-08-02T20:30:00+00:00,na,na
116,a45793d7-41e4-4249-8129-764fd19e16f7,f073a15f-0486-4179-b0a3-dfd0294eb595,a015b02d-845c-40c1-8ef4-844984f47e4d,Indiana Fever,Connecticut Sun,2015-08-02T22:00:00+00:00,na,na
117,c1cbb2de-bb93-4e04-bf6c-df030d59b787,3c409388-ab73-4c7f-953d-3a71062240f6,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,Chicago Sky,Washington Mystics,2015-08-02T22:00:00+00:00,na,na
118,f702b081-6f44-4c37-9c52-92317f535f03,a015b02d-845c-40c1-8ef4-844984f47e4d,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,Connecticut Sun,San Antonio Stars,2015-08-04T23:00:00+00:00,na,na
119,3bc6b7a7-f771-4491-b232-56bbc2f46a71,3c409388-ab73-4c7f-953d-3a71062240f6,f073a15f-0486-4179-b0a3-dfd0294eb595,Chicago Sky,Indiana Fever,2015-08-05T00:00:00+00:00,na,na
120,0b4a9f9d-10df-4156-9ddc-3355ba755068,0699edf3-5993-4182-b9b4-ec935cbd4fcc,5f0b5caf-708b-4300-92f2-53b51d83ec06,Phoenix Mercury,Tulsa Shock,2015-08-05T02:00:00+00:00,na,na
121,32f7c59f-a077-45fc-b423-f9388c23529d,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,6f017f37-be96-4bdc-b6d3-0a0429c72e89,Los Angeles Sparks,Minnesota Lynx,2015-08-05T02:00:00+00:00,na,na
122,10581680-8911-40a5-ac03-c7699d930d73,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,Washington Mystics,San Antonio Stars,2015-08-05T23:00:00+00:00,na,na
123,15432e87-7ac0-48c5-8fbf-3da0f437d72a,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,5f0b5caf-708b-4300-92f2-53b51d83ec06,Los Angeles Sparks,Tulsa Shock,2015-08-07T02:30:00+00:00,na,na
124,34b4b132-5439-4599-a6e9-f74146268536,f073a15f-0486-4179-b0a3-dfd0294eb595,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,Indiana Fever,Atlanta Dream,2015-08-07T23:00:00+00:00,na,na
125,a9813cec-6e52-4e81-bcb2-619fb6682928,a015b02d-845c-40c1-8ef4-844984f47e4d,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,Connecticut Sun,Washington Mystics,2015-08-07T23:00:00+00:00,na,na
126,b7d30002-f11f-48a0-9f5c-acd958ab65ff,3c409388-ab73-4c7f-953d-3a71062240f6,08ed8274-e29f-4248-bc2e-83cc8ed18d75,Chicago Sky,New York Liberty,2015-08-08T00:30:00+00:00,na,na
127,8c051558-2f1f-4f19-a4f5-bc291f5c714a,0699edf3-5993-4182-b9b4-ec935cbd4fcc,6f017f37-be96-4bdc-b6d3-0a0429c72e89,Phoenix Mercury,Minnesota Lynx,2015-08-08T02:00:00+00:00,na,na
128,5b061c98-f8d4-4c26-9825-a8b205c7f9f3,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,San Antonio Stars,Seattle Storm,2015-08-09T00:00:00+00:00,na,na
129,8141a2bd-66df-4d58-aaa7-b6cfbf8f9bf3,3c409388-ab73-4c7f-953d-3a71062240f6,0699edf3-5993-4182-b9b4-ec935cbd4fcc,Chicago Sky,Phoenix Mercury,2015-08-09T18:00:00+00:00,na,na
130,b85d5d47-045f-4cd5-9029-0a9f09302cfd,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,a015b02d-845c-40c1-8ef4-844984f47e4d,Washington Mystics,Connecticut Sun,2015-08-09T20:00:00+00:00,na,na
131,f4c0dd83-d394-401b-b141-89df1d926b76,5f0b5caf-708b-4300-92f2-53b51d83ec06,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,Tulsa Shock,Atlanta Dream,2015-08-09T20:30:00+00:00,na,na
132,ef949bbc-5c94-41ca-965c-8681ec9f0acd,6f017f37-be96-4bdc-b6d3-0a0429c72e89,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,Minnesota Lynx,Los Angeles Sparks,2015-08-09T23:00:00+00:00,na,na
133,07a38728-f2b3-4d4d-a701-2438eb5ca8e1,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,f073a15f-0486-4179-b0a3-dfd0294eb595,Washington Mystics,Indiana Fever,2015-08-11T23:00:00+00:00,na,na
134,4e7bbce9-884b-4639-869d-855c5e61fff9,08ed8274-e29f-4248-bc2e-83cc8ed18d75,3c409388-ab73-4c7f-953d-3a71062240f6,New York Liberty,Chicago Sky,2015-08-11T23:00:00+00:00,na,na
135,4d8eaa60-9839-49e2-a1d2-d365348bdbfe,6f017f37-be96-4bdc-b6d3-0a0429c72e89,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,Minnesota Lynx,San Antonio Stars,2015-08-12T00:00:00+00:00,na,na
136,56d490bf-3137-44a8-b4c8-dc98816b4c8c,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,Los Angeles Sparks,Seattle Storm,2015-08-12T02:30:00+00:00,na,na
137,7c2be9e0-18c5-4b0b-b0fa-d0da3252a05c,a015b02d-845c-40c1-8ef4-844984f47e4d,5f0b5caf-708b-4300-92f2-53b51d83ec06,Connecticut Sun,Tulsa Shock,2015-08-12T23:00:00+00:00,na,na
138,7f4c1677-3d04-4930-ac26-32a942bb9cd4,0699edf3-5993-4182-b9b4-ec935cbd4fcc,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,Phoenix Mercury,Seattle Storm,2015-08-13T02:00:00+00:00,na,na
139,78256a33-5401-4b85-af2b-9e7ee97607a3,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,Connecticut Sun,New York Liberty,2015-08-14T23:00:00+00:00,na,na
140,5d957af9-44cd-45d7-890b-f3206eecb023,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,6f017f37-be96-4bdc-b6d3-0a0429c72e89,Atlanta Dream,Minnesota Lynx,2015-08-14T23:30:00+00:00,na,na
141,eece7f60-410a-4106-b11e-594bcee70592,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,3c409388-ab73-4c7f-953d-3a71062240f6,Seattle Storm,Chicago Sky,2015-08-15T02:00:00+00:00,na,na
142,fed0baef-9832-4901-9104-09aa53b846d1,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5f0b5caf-708b-4300-92f2-53b51d83ec06,New York Liberty,Tulsa Shock,2015-08-15T23:00:00+00:00,na,na
143,36c29f16-51c2-4a20-a611-90b0d0b56554,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,a015b02d-845c-40c1-8ef4-844984f47e4d,Atlanta Dream,Connecticut Sun,2015-08-16T19:00:00+00:00,na,na
144,bd3a0c8b-e020-4d12-b64c-2f38fcfef8f8,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,6f017f37-be96-4bdc-b6d3-0a0429c72e89,Washington Mystics,Minnesota Lynx,2015-08-16T20:00:00+00:00,na,na
145,60fa7dd2-0684-4a4f-9b92-cd678e68a077,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,3c409388-ab73-4c7f-953d-3a71062240f6,Los Angeles Sparks,Chicago Sky,2015-08-16T21:00:00+00:00,na,na
146,c3f99d7b-75c9-4844-83f9-813290f0513b,0699edf3-5993-4182-b9b4-ec935cbd4fcc,f073a15f-0486-4179-b0a3-dfd0294eb595,Phoenix Mercury,Indiana Fever,2015-08-17T00:00:00+00:00,na,na
147,692dd331-2401-42f7-a0b1-8aa8b2a54323,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,Seattle Storm,San Antonio Stars,2015-08-17T01:00:00+00:00,na,na
148,37b7a449-3989-4d5a-80a1-0094c707c486,5f0b5caf-708b-4300-92f2-53b51d83ec06,0699edf3-5993-4182-b9b4-ec935cbd4fcc,Tulsa Shock,Phoenix Mercury,2015-08-19T00:00:00+00:00,na,na
149,2f084433-62a5-4b27-b2f3-586c3c48750c,0a5ad38d-2fe3-43ba-894b-1ba3d5042ea9,f073a15f-0486-4179-b0a3-dfd0294eb595,Los Angeles Sparks,Indiana Fever,2015-08-19T02:30:00+00:00,na,na
150,02b0ee3b-4774-4509-9974-abdd51e4c62a,6f017f37-be96-4bdc-b6d3-0a0429c72e89,5c0d47fe-8539-47b0-9f36-d0b3609ca89b,Minnesota Lynx,Washington Mystics,2015-08-20T00:00:00+00:00,na,na
151,8f93fb3d-9cd5-457b-923f-faf22142ab83,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,08ed8274-e29f-4248-bc2e-83cc8ed18d75,San Antonio Stars,New York Liberty,2015-08-20T00:00:00+00:00,na,na
152,f1bcbfd1-4403-48f9-9b06-574c8db31edb,08ed8274-e29f-4248-bc2e-83cc8ed18d75,5d70a9af-8c2b-4aec-9e68-9acc6ddb93e4,New York Liberty,Atlanta Dream,2015-08-21T23:30:00+00:00,na,na
153,3af15063-b53d-421a-8300-8496135c0439,e6bc56cc-9dad-43aa-8ccb-ee9d499fea28,6f017f37-be96-4bdc-b6d3-0a0429c72e89,San Antonio Stars,Minnesota Lynx,2015-08-22T00:00:00+00:00,na,na
154,49689ada-a2b7-4913-8e8e-e0405929d79f,5f0b5caf-708b-4300-92f2-53b51d83ec06,a015b02d-845c-40c1-8ef4-844984f47e4d,Tulsa Shock,Connecticut Sun,2015-08-22T00:00:00+00:00,na,na
