,Game_id,Home_Team,Away_Team
0,4c06f6af-980b-41b3-85c3-5975d8e03956,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ec87d-fb46-11e1-82cb-f4ce4684ea4c
1,3594f3a2-86b8-4337-83d3-269c078c7f1f,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c
2,24b19539-d496-460a-9e9b-2194d0fcc82a,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c
3,35a15ba5-77f8-45f5-91a6-79bbc3fbf989,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ecefd-fb46-11e1-82cb-f4ce4684ea4c
4,b83e3709-b996-4df3-b448-af91c5566187,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c
5,e7244f7c-1d8b-45cf-8d4d-93defe2c2d20,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c
6,c485ad3e-004c-4a09-8737-2665ede55be8,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c
7,c7ed20dd-e544-4fe8-bc40-ea44a87b2720,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c
8,521a9333-9779-403c-bbf1-e0526b4b4523,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c
9,5dd84383-b823-4bd6-b6dd-66abe9ad63dd,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c
10,f467b6ac-8d98-478b-b585-f49c78944724,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c
11,35e10595-2fcf-4366-944b-0e30ff87354e,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c
12,b9b91cc1-5748-4016-b9b8-a5e519d3935a,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c
13,87807c2f-fcc7-45a2-9251-94e22d2a0fa3,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c
14,f09206dd-2230-43c8-9665-88ce8fe3a1de,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c
15,e921cc4b-285b-4a94-810d-fb12eb785770,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c
16,b80e6f08-bc9e-4881-ba7f-971914218aba,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c
17,762d651d-4d8a-4104-a688-5bf8b6558c78,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c
18,191fd180-3816-4478-ac68-dd04ab1a3e3a,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c
19,58084a95-13c7-4ae0-9a9e-25deda659c5f,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c
20,601dca37-e2ed-4a7f-a700-f9ac542147bf,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c
21,9f0784e1-f763-4387-b237-6013fe5ebbfc,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c
22,65d137a9-878f-4b0b-96cf-f49e5f29d969,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c
23,b561059a-e60f-4147-994d-6139fd0240ae,583ece50-fb46-11e1-82cb-f4ce4684ea4c,583ec825-fb46-11e1-82cb-f4ce4684ea4c
24,cdd67aba-ae09-4cf4-b547-e1995579c3e5,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c
25,396c14a7-4a2a-46d8-9dd0-a302e542dba3,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,583ecda6-fb46-11e1-82cb-f4ce4684ea4c
26,7eb342d3-d6b0-4053-ac97-7a4949020500,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c
27,2f8be17c-48da-4d18-b10c-01e7bd38513f,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c
28,3d8454e4-f545-4eb5-98ad-556f13e9394d,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c
29,4560400a-5143-45ef-a868-e1d261934c0e,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c
30,527ac65f-abb4-41c5-b986-4f17c1037251,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c
31,9a7fb59e-4f31-41b6-a4ef-0b2916c5f7eb,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c
