,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date
114,Tianna,Hawkins,91d7d573-663f-4d1d-98f7-64644f25a896,F,3,0.0,0.0,33.3,0,2,0,0,1,0,0,2,Mystics,0,1,91,10:38,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
115,Shey,Peddy,782a5034-334b-48e8-a7a8-931296f40c06,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mystics,0,1,91,00:00,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
116,Elena,Delle Donne,8dc72518-7da4-4803-b9c6-bec3a6cf6fd6,F,28,100.0,53.3,50.0,0,9,3,0,1,0,0,0,Mystics,0,1,91,37:47,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
117,Aerial,Powers,849170da-3a64-47f6-a912-818a3feceb4c,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mystics,0,1,91,00:00,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
118,Myisha,Hines-Allen,8302ef7b-466b-42f0-bdae-d87d8d56154a,F,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,Mystics,0,1,91,4:38,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
119,LaToya,Sanders,c9d1882f-4d87-4423-ad00-04f5d4c4a06a,C,12,100.0,50.0,0.0,2,11,3,1,1,0,0,1,Mystics,0,1,91,31:52,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
120,Natasha,Cloud,f2c36797-b5c5-47a4-b073-43637c9794ef,G,13,50.0,80.0,20.0,3,1,0,0,5,0,0,3,Mystics,0,1,91,34:56,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
121,Kiara,Leslie,35c8c5a9-2316-4653-b6e4-4efa05c349b9,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mystics,0,1,91,00:00,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
122,Ariel,Atkins,2861dedc-439b-4fbb-bc50-1873b498dc52,F,3,50.0,100.0,0.0,3,1,0,0,2,0,0,2,Mystics,0,1,91,21:59,5205,7000,294ba378-4e75-45e2-ae14-bd440f6cd03c,2019-09-01T00:00:00+00:00
123,Carolyn,Swords,91369e98-52c7-4c2d-8489-fcc626aee7d1,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aces,1,1,92,00:00,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
124,Kayla,McBride,b404562d-a1fd-446f-bcd0-6b545dfde9c6,G,14,75.0,50.0,42.9,1,2,0,0,5,0,0,3,Aces,1,1,92,30:11,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
125,A'ja,Wilson,6340b055-3c1b-427e-88d6-6f9cdd1fc925,F,24,71.4,58.3,0.0,1,12,3,1,0,0,0,4,Aces,1,1,92,33:43,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
126,Sydney,Colson,3bca6f7c-3910-4f27-9372-db6ccbc64157,G,2,0.0,100.0,0.0,0,0,0,0,1,0,0,0,Aces,1,1,92,3:33,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
127,JiSu,Park,9a25546d-5f1e-4952-95b7-3e66a76deb92,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aces,1,1,92,00:00,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
128,Sugar,Rodgers,07e0c644-8280-4e74-8546-0c9343f824e8,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Aces,1,1,92,00:00,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
129,Liz,Cambage,ceee01db-30cb-404f-860c-7acddd358a19,C,8,50.0,25.0,0.0,1,9,3,0,3,0,0,6,Aces,1,1,92,24:53,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
130,Kelsey,Plum,4daa0bba-2317-4504-a94c-969ccdf7d5d6,G,20,83.3,85.7,33.3,5,3,0,0,3,0,0,0,Aces,1,1,92,23:42,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
131,Tamera,Young,1b5f5051-84f1-409c-8e0f-fe6ed00ff126,F,2,0.0,20.0,0.0,4,9,1,0,4,0,0,1,Aces,1,1,92,27:03,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
132,Jackie,Young,4fa92d21-9f96-4bab-a9f8-f530a69287ee,G,0,0.0,0.0,0.0,5,1,0,0,0,0,0,2,Aces,1,1,92,18:39,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
133,Dearica,Hamby,693b6941-8999-40bb-a3a2-b77c34f1dc78,F,12,75.0,60.0,50.0,1,12,2,0,0,0,0,0,Aces,1,1,92,25:45,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
134,Epiphanny,Prince,bc91ba4e-75f2-4e3b-aa5d-1746481a0b8e,G,10,0.0,66.7,66.7,1,0,0,0,2,0,0,0,Aces,1,1,92,12:31,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
135,Chiney,Ogwumike,26c1455a-af5d-46b0-b2c6-6c804033ccc7,F,9,100.0,80.0,0.0,1,3,2,1,5,0,0,0,Sparks,0,0,86,17:48,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
136,Sydney,Wiese,c79389a8-adaf-4987-9359-cac3eb057f79,G,0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,Sparks,0,0,86,13:50,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
137,Riquna,Williams,8bc4287f-be0e-4c1e-af74-37f0dd2be275,G,37,90.9,42.9,46.7,2,0,0,1,0,0,0,1,Sparks,0,0,86,35:44,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
138,Chelsea,Gray,ca6b54e3-612d-4523-9582-b88e675f58de,G,10,75.0,22.2,25.0,7,4,0,0,2,0,0,1,Sparks,0,0,86,38:33,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
139,Candace,Parker,e2992444-14b7-4cc1-9880-a874e676d7fd,C,14,0.0,44.4,40.0,5,6,0,1,3,0,1,1,Sparks,0,0,86,32:08,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
140,Tierra,Ruffin-Pratt,5035df5c-a727-478f-b7c9-41bd806d4d5c,F,2,0.0,25.0,0.0,2,3,0,0,4,0,0,0,Sparks,0,0,86,31:53,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
141,Alexis,Jones,249d2060-12a3-4b85-ab0a-43d66ad8eeba,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sparks,0,0,86,00:00,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
142,Kalani,Brown,6109be30-a0ce-4c7a-8eef-20fc8ceac1f2,C,6,0.0,60.0,0.0,1,3,1,0,3,0,0,1,Sparks,0,0,86,16:32,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
143,Alana,Beard,edea0ce9-bdc7-484a-98b1-ac166c1ce240,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sparks,0,0,86,00:00,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
144,Maria,Vadeeva,04170d6a-2f3a-458b-a4c2-27ae015ce6ec,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sparks,0,0,86,1:54,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
145,Nneka,Ogwumike,e49da6d1-dd65-44f9-9a5f-d60010d8c384,F,8,0.0,50.0,0.0,0,7,1,0,3,0,0,0,Sparks,0,0,86,11:38,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
146,Marina,Mabrey,36211055-b368-4e99-97f2-7080386db4d5,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sparks,0,0,86,00:00,8470,12000,c963d0c5-35a6-429e-b9f0-ea029a207433,2019-09-01T02:30:00+00:00
147,Jantel,Lavender,694de0b2-2e26-4778-ae03-43d38d915637,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Sky,1,1,105,00:00,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
148,Gabby,Williams,55cd7443-47da-4835-a946-d4a2338750ba,G,7,100.0,50.0,0.0,3,1,0,0,1,0,0,2,Sky,1,1,105,15:15,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
149,Courtney,Vandersloot,b61f397f-0cb5-49db-9e88-f91991757203,G,9,100.0,75.0,0.0,13,4,1,3,1,0,0,0,Sky,1,1,105,26:50,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
150,Cheyenne,Parker,4a97e708-71e5-4d58-b1e8-883adf027925,F,18,50.0,45.5,100.0,0,8,5,1,2,0,0,0,Sky,1,1,105,22:58,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
151,Astou,Ndour,3c7bca56-df7a-4a7f-9a2e-481c474e701d,F,18,50.0,50.0,75.0,0,7,2,0,1,0,0,0,Sky,1,1,105,24:38,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
152,Kayla,Alexander,431ad0c1-f516-4bb7-b2f9-3be4533a3c5b,C,2,0.0,100.0,0.0,0,3,1,0,1,0,0,1,Sky,1,1,105,6:11,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
153,Allie,Quigley,2f7fa524-fb0f-4150-87d7-b0b9b6e322bd,G,12,33.3,66.7,20.0,4,1,0,0,0,0,0,1,Sky,1,1,105,24:31,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
154,Jamierra,Faulkner,cd0854e7-1f8b-4a3a-b88b-0c5468cd70f7,G,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,Sky,1,1,105,8:05,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
155,Diamond,DeShields,a68b7b43-102e-44a1-96e9-e1615cc0f1b2,F,15,50.0,63.6,0.0,0,6,2,2,2,0,0,2,Sky,1,1,105,26:40,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
156,Stefanie,Dolson,776e2238-8340-4425-ab90-ba69e1bc7441,C,10,0.0,50.0,66.7,2,6,0,0,6,0,0,0,Sky,1,1,105,14:01,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
157,Kahleah,Copper,6434f048-1c61-4a79-a990-73f51f46245e,F-G,11,50.0,37.5,50.0,1,6,2,0,2,0,1,0,Sky,1,1,105,18:49,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
158,Katie Lou,Samuelson,29a8b1d2-db3b-4035-a635-9d559bc51a8a,G,3,60.0,0.0,0.0,0,3,2,1,1,0,0,0,Sky,1,1,105,12:02,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
159,Sophie,Cunningham,6f20a6c1-04f6-4be2-b7a2-511ebe314525,G,0,0.0,0.0,0.0,0,1,0,0,2,0,1,0,Mercury,0,0,78,7:27,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
160,Brianna,Turner,433a5b0e-6b9c-448c-a8f7-33c5849bb6f1,F,9,50.0,80.0,0.0,0,4,1,0,2,0,0,2,Mercury,0,0,78,24:54,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
161,Leilani,Mitchell,7b8d55dd-2f12-46fb-9051-ade709b96dd5,G,5,0.0,25.0,100.0,6,1,1,1,4,0,0,2,Mercury,0,0,78,25:32,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
162,Essence,Carson,3e053532-93c1-4ac4-90b2-31b2a64cabbe,F-G,10,50.0,75.0,33.3,3,2,1,1,0,0,0,0,Mercury,0,0,78,17:28,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
163,Diana,Taurasi,d9bce234-085d-4b85-be5f-9b7020b82e69,G,3,0.0,0.0,50.0,3,1,0,0,3,0,0,3,Mercury,0,0,78,20:41,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
164,Sancho,Lyttle,fb843667-2e36-428f-a555-bcea00dbb793,F,0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,Mercury,0,0,78,5:32,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
165,Camille,Little,9951fcfb-8d31-44e5-ba85-c41ed724763d,F,3,0.0,0.0,50.0,0,1,0,0,2,0,0,0,Mercury,0,0,78,7:41,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
166,Briann,January,9a3004e2-f946-4df6-b306-4213cc0879a0,F,4,50.0,0.0,25.0,3,0,0,0,0,0,0,2,Mercury,0,0,78,22:43,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
167,Yvonne,Turner,9e9a9e69-ca33-4761-aca7-5e6eeea8cbdb,G,6,0.0,0.0,40.0,1,1,0,0,0,0,0,1,Mercury,0,0,78,14:00,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
168,Brittney,Griner,03e541cb-d11c-4975-b656-f6e7febcda7d,C,26,66.7,64.7,0.0,3,9,2,0,2,0,1,2,Mercury,0,0,78,28:34,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
169,DeWanna,Bonner,b262f7f1-1c78-406c-86aa-7ad15122931f,F,12,100.0,42.9,0.0,4,12,2,2,4,0,0,1,Mercury,0,0,78,25:28,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
170,Alanna,Smith,96ebdfad-3ffa-4a02-9990-75977d7c94a1,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Mercury,0,0,78,00:00,8845,10387,ddde9021-c425-4175-a5e2-7c003dc3a598,2019-09-01T22:00:00+00:00
171,Crystal,Langhorne,8305dae8-d67f-48ce-8ba1-e892bd7c4339,F,9,100.0,66.7,0.0,2,3,1,0,2,0,0,0,Storm,1,1,92,17:03,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
172,Alysha,Clark,b478ebc6-8b1f-4d39-9707-048d24a88c26,F,16,100.0,85.7,50.0,1,8,2,0,2,0,0,1,Storm,1,1,92,29:25,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
173,Blake,Dietrick,35003d9f-322f-494b-869d-30bbb744ef26,G,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,Storm,1,1,92,00:25,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
174,Natasha,Howard,46479ac7-5745-40d2-abc8-7c660ea759e4,F,14,54.5,50.0,0.0,2,8,2,2,5,0,0,2,Storm,1,1,92,29:49,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
175,Mercedes,Russell,1db3458a-8ac3-4939-95bb-5c74f478e18c,C,8,0.0,57.1,0.0,2,4,1,0,3,0,0,1,Storm,1,1,92,26:16,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
176,Shavonte,Zellous,63f2ed0d-80ea-404a-8ab6-2f4b25d1a827,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Storm,1,1,92,6:14,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
177,Jordin,Canada,43e2f045-e419-4b6e-bf2c-45e45f4720cc,G,21,100.0,62.5,0.0,8,2,0,5,1,0,0,3,Storm,1,1,92,33:46,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
178,Kaleena,Mosqueda-Lewis,7d98a8fc-8d83-4ad0-b945-be8aefc857af,F,5,0.0,100.0,100.0,0,0,0,0,0,0,0,1,Storm,1,1,92,10:35,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
179,Sue,Bird,98e388da-9dca-4478-975c-a6702f57a9ca,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Storm,1,1,92,00:00,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
180,Courtney,Paris,b996b562-f689-4540-818d-16ca3e549f68,C,0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,Storm,1,1,92,6:27,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
181,Jewell,Loyd,0825c65d-b903-4dd3-8206-e5f7d31bb2b8,G,11,66.7,42.9,50.0,1,2,0,1,3,0,0,2,Storm,1,1,92,27:38,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
182,Sami,Whitcomb,82661dca-4121-4f2c-9918-7960ae068b83,G,8,0.0,100.0,66.7,0,0,0,1,1,0,0,0,Storm,1,1,92,12:22,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
183,Angel,McCoughtry,f6424ed9-e483-4de8-b577-a4c494adc002,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Dream,0,0,75,00:00,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
184,Nia,Coffey,58c646ba-6e6f-409a-a1cf-83e253991797,F,0,0.0,0.0,0.0,0,3,2,1,0,0,0,0,Dream,0,0,75,9:54,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
185,Jessica,Breland,897d2576-c2c5-4f86-83d4-a808ace96065,F,2,0.0,33.3,0.0,1,3,2,1,2,0,0,2,Dream,0,0,75,18:23,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
186,Tiffany,Hayes,f24ac568-77f4-4344-84a7-7fde145dda84,G,10,0.0,33.3,66.7,3,3,0,0,3,0,0,3,Dream,0,0,75,24:40,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
187,Monique,Billings,206872ae-560b-4199-94f4-a44106b0baff,F,15,100.0,50.0,100.0,0,3,1,0,5,0,0,2,Dream,0,0,75,21:37,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
188,Brittney,Sykes,06e3bb10-73ab-4d8e-8ad4-6850ea710b30,F,7,0.0,40.0,33.3,1,2,0,0,1,0,0,3,Dream,0,0,75,17:28,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
189,Elizabeth,Williams,c8672dba-0deb-4cf1-8304-82365865edaa,C,1,50.0,0.0,0.0,2,6,1,0,2,0,0,1,Dream,0,0,75,24:48,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
190,Alaina,Coates,d51d60bf-44b4-47d7-8fa5-4f62449395c9,C,2,0.0,50.0,0.0,0,3,1,0,1,0,0,0,Dream,0,0,75,11:15,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
191,Maite,Cazorla,b8d750b3-c469-4682-b26a-3f54576c7d1e,G,9,100.0,33.3,100.0,3,0,0,0,0,0,0,0,Dream,0,0,75,19:26,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
192,Marie,Gülich,f9445de9-e1f9-4a34-933f-aa97f4275c9b,C,0,0.0,0.0,0.0,1,1,0,0,1,0,0,1,Dream,0,0,75,3:57,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
193,Renee,Montgomery,d8ef9679-5f87-49ad-862d-75b4f5b03383,G,15,0.0,0.0,71.4,1,0,0,2,3,0,0,1,Dream,0,0,75,24:09,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
194,Alex,Bentley,208ce658-9579-408a-92b5-9c69a950f1be,G,14,50.0,50.0,42.9,5,1,0,1,3,0,0,1,Dream,0,0,75,24:23,9000,10000,1ec24da0-902b-4f0e-bebd-4ffe908e11ce,2019-09-01T23:00:00+00:00
195,Lexie,Brown,155215e8-3e76-49cd-b00a-e0d9a124ec7f,G,10,100.0,0.0,28.6,1,2,0,1,1,0,0,0,Lynx,1,1,81,16:28,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
196,Odyssey,Sims,50eab91c-a616-4b89-832e-e17ac12708a8,G,17,75.0,43.8,0.0,4,5,2,2,1,0,1,3,Lynx,1,1,81,35:09,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
197,Karima,Christmas-Kelly,22d685d3-a4ec-4a64-a092-d48e2ea3274c,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Lynx,1,1,81,00:00,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
198,Danielle,Robinson,8417ac16-e2fc-4561-8e21-792d3c898efa,G,6,0.0,42.9,0.0,1,2,0,1,3,0,0,4,Lynx,1,1,81,19:42,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
199,Bridget,Carleton,f41354b6-c59e-4f29-abf3-f3cff87ed231,G,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,Lynx,1,1,81,2:57,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
200,Damiris,Dantas,e040354c-4d44-405c-a7ac-d4d2cf9062e8,F,6,0.0,60.0,0.0,3,4,2,1,0,0,0,0,Lynx,1,1,81,30:36,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
201,Sylvia,Fowles,f607fa8c-8b49-493d-9dac-18654474e6ad,C,10,0.0,62.5,0.0,4,5,0,2,4,0,0,2,Lynx,1,1,81,29:04,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
202,Seimone,Augustus,65437be0-ee65-4ef1-8629-9bb9ba019747,G,8,0.0,57.1,0.0,4,1,0,0,1,0,0,1,Lynx,1,1,81,16:17,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
203,Jessica,Shepard,444bce18-54b4-4e5b-80f1-96f7ba6fe296,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Lynx,1,1,81,00:00,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
204,Temi,Fagbenle,6a32c622-278c-4c75-b83f-345bcd252ab4,F,9,100.0,100.0,0.0,0,3,2,1,2,0,0,0,Lynx,1,1,81,10:56,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
205,Stephanie,Talbot,779cd8d9-133e-4e68-8bfb-16a437a34686,F-G,0,0.0,0.0,0.0,1,1,1,0,0,0,0,1,Lynx,1,1,81,3:00,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
206,Napheesa,Collier,21f994d2-1cc9-4d83-b278-abc3aaf4f63d,F,15,83.3,40.0,50.0,3,10,6,2,0,0,0,2,Lynx,1,1,81,35:51,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
207,Tiffany,Mitchell,100f94c5-3a62-4300-98bb-fe587522c2a6,G,14,66.7,50.0,0.0,6,2,1,0,3,0,0,5,Fever,0,0,73,35:43,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
208,Teaira,McCowan,db3ec44f-708c-4853-af9a-fc7c04407366,C,12,50.0,62.5,0.0,0,11,2,1,5,0,1,2,Fever,0,0,73,35:42,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
209,Paris,Kea,ad7b31bf-2369-474c-9a64-cfd5b81fce23,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Fever,0,0,73,00:00,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
210,Natalie,Achonwa,b173abc9-12ff-4248-8983-06a87eaff340,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Fever,0,0,73,00:00,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
211,Stephanie,Mavunga,f53ca4ad-4469-46a4-b4f3-8aeb6f922962,F,0,0.0,0.0,0.0,0,0,0,0,4,0,0,0,Fever,0,0,73,4:18,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
212,Erica,Wheeler,28361fd5-c935-4025-a709-2c488f53ed8c,G,0,0.0,0.0,0.0,4,3,1,0,1,0,0,1,Fever,0,0,73,23:40,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
213,Candice,Dupree,411a199b-df5a-4ce5-ad15-386dd17e3f4b,F,18,0.0,69.2,0.0,2,4,1,1,0,0,0,5,Fever,0,0,73,36:32,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
214,Shenise,Johnson,4548dbb5-f950-4ec2-8cc2-0ba120fa8678,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Fever,0,0,73,00:00,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
215,Kennedy,Burke,06e88c3f-715d-41b2-9aee-6a013a37565f,F,9,100.0,57.1,0.0,3,2,0,1,1,0,0,2,Fever,0,0,73,22:33,8833,19356,f8921790-2401-4ca7-84d9-1b795268fc5d,2019-09-01T23:00:00+00:00
