,First_Name,Last_Name,player_id,Position,Points,Free_Throw_Percent,Two_Pt_Percent,Three_Pt_Percent,Assists,Rebounds,Offensive_Rebounds,Steals,Personal_Fouls,Flagrant_Fouls,Tech_Fouls,Turnovers,Team,Home_Away,win,Team_points,Min_played,Crowd,Stadium_Cap,game_id,game_date
0,DeAndre',Bembry,db42a3d8-e493-4f0e-aa9f-149397877fea,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Hawks,1,1,140,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
1,Cam,Reddish,8f10f30f-cab7-43e1-be6b-736cd8700081,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Hawks,1,1,140,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
2,Dewayne,Dedmon,b8a77045-a325-4ac1-ad9c-d065ec1f41a4,C,10,100.0,42.9,20.0,0,8,0,0,6,0,0,4,Hawks,1,1,140,32:41,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
3,Skal,Labissiere,a10131d5-a2b6-45a5-bde1-f6c4cdfd328a,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Hawks,1,1,140,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
4,Vince,Carter,fa1c4130-38de-4ea1-b93a-4c3c962473e6,G-F,2,0.0,100.0,0.0,0,1,0,0,1,0,0,0,Hawks,1,1,140,2:32,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
5,De'Andre,Hunter,a4a75d83-54b5-4dca-913e-44ab04288446,F,19,66.7,50.0,42.9,1,9,1,5,4,0,0,0,Hawks,1,1,140,47:53,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
6,Bruno,Fernando,2ef47392-9f85-47e7-a844-b5d97cf412c9,F-C,2,0.0,50.0,0.0,0,4,2,0,4,0,0,1,Hawks,1,1,140,8:46,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
7,Charles,Brown Jr.,c64b2514-98dc-4cd9-a920-5b36abb7c252,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Hawks,1,1,140,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
8,Trae,Young,cf418e0c-de9d-438f-a1ac-3be539a56c42,G,48,100.0,41.2,46.2,13,1,0,2,1,0,0,7,Hawks,1,1,140,47:40,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
9,Jeff,Teague,9cf99a61-6b51-4aed-8940-0480dc512b36,G,8,0.0,50.0,0.0,6,3,0,1,1,0,0,0,Hawks,1,1,140,27:25,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
10,Clint,Capela,c37dafbb-a269-41f6-813f-bdb4da388203,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Hawks,1,1,140,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
11,Treveon,Graham,3f170fb8-2633-481f-bc63-0bce20b37557,G-F,0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,Hawks,1,1,140,6:32,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
12,Kevin,Huerter,858d255e-9a7b-4c7a-aac4-fc7cf3a5f238,G,16,100.0,57.1,33.3,6,3,1,0,4,0,0,2,Hawks,1,1,140,47:38,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
13,Damian,Jones,44231f84-c69d-440d-9287-e210d4ce1672,C,0,0.0,0.0,0.0,0,4,1,0,1,0,0,0,Hawks,1,1,140,14:37,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
14,Brandon,Goodwin,ab6f22fc-0ad6-4323-a5fe-343e6f05e7e0,G,3,0.0,0.0,50.0,0,0,0,0,0,0,0,0,Hawks,1,1,140,4:23,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
15,John,Collins,28a2e698-9f33-4d4d-9a5d-9bea66ee42a1,F,32,77.8,68.8,33.3,3,16,5,0,2,0,0,0,Hawks,1,1,140,49:53,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
16,Bobby,Portis,68b7aac9-02fd-4bd8-b10c-6702d2c5eb98,F,14,100.0,42.9,50.0,2,6,2,0,1,0,0,1,Knicks,0,0,135,18:47,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
17,Kadeem,Allen,f352a999-007c-4092-9dcf-9b715c2b820a,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,0,0,135,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
18,Kevin,Knox II,239f0ff0-3d09-4991-bb67-ad8c8b7fd0cb,F,3,0.0,0.0,33.3,0,1,1,0,3,0,0,2,Knicks,0,0,135,12:55,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
19,Julius,Randle,24c85a15-686e-4161-934b-40948188fa36,F,35,75.0,56.5,0.0,3,18,2,1,3,0,0,6,Knicks,0,0,135,46:12,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
20,Dennis,Smith Jr.,8bfafad0-c7ac-4eca-8bba-60cf72180545,G,2,0.0,50.0,0.0,2,1,0,0,0,0,0,0,Knicks,0,0,135,7:49,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
21,Damyean,Dotson,2226ff79-37ff-4b63-baeb-13df74890454,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,0,0,135,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
22,Ignas,Brazdeikis,0c7bd636-5280-47f4-a7df-cedf5c1d921a,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,0,0,135,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
23,Maurice,Harkless,df6f21d3-5221-42e2-945b-8fe7cebdf03e,F-G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,0,0,135,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
24,Mitchell,Robinson,97e25d19-7c5c-49f9-91c0-5cd9b9cebdcb,C-F,15,33.3,87.5,0.0,0,11,7,3,3,0,0,0,Knicks,0,0,135,35:10,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
25,RJ,Barrett,42c5f009-dfd2-4a94-a750-0943791e138e,G,5,50.0,33.3,0.0,3,4,1,1,4,0,0,0,Knicks,0,0,135,21:57,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
26,Taj,Gibson,9c8dc8ee-6207-48d5-81ee-f362f5e17f9b,C,4,0.0,66.7,0.0,1,4,1,0,0,0,0,1,Knicks,0,0,135,15:52,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
27,Wayne,Ellington,47e00cc4-53ca-453b-993a-0f58279e2a94,G,15,0.0,0.0,55.6,1,1,0,2,2,0,0,1,Knicks,0,0,135,31:42,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
28,Kenny,Wooten,6d21cc20-c92e-4bc6-9311-36a0f115b72f,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,0,0,135,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
29,Elfrid,Payton,5fe45e9e-7401-4896-8883-5f969361dbb7,G,12,100.0,41.7,0.0,9,4,1,2,6,0,0,4,Knicks,0,0,135,36:36,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
30,Reggie,Bullock,42fa4c2c-6520-4d04-a753-cfe4a5c5e2e1,F,21,0.0,37.5,50.0,1,4,0,1,3,0,0,1,Knicks,0,0,135,37:15,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
31,Frank,Ntilikina,3a6c2262-7f48-4f0e-996e-3e774e822783,G,9,75.0,75.0,0.0,8,2,0,2,4,0,0,1,Knicks,0,0,135,25:45,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
32,Allonzo,Trier,cf8bc0a2-f8a8-4aa7-a3d2-151a907ff95c,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Knicks,0,0,135,00:00,16309,18118,eb868ce0-c2ac-4ab6-be4b-786fdd9bf81f,2020-02-09T23:00:00+00:00
33,Shake,Milton,5722e429-752c-41f7-9b75-e3fc712f14f1,G,5,0.0,33.3,50.0,2,1,1,1,1,0,0,1,76ers,1,1,118,13:07,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
34,Ben,Simmons,318debd7-dab6-4d4e-8849-03c4c701a7c8,G,19,70.0,46.2,0.0,10,10,3,4,3,0,0,7,76ers,1,1,118,36:35,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
35,Kyle,O'Quinn,e58427b6-c42e-4bee-9556-4eed421d1cf7,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,1,118,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
36,Zhaire,Smith,3c029ea2-2a9e-4a03-82fa-000bd231119a,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,1,118,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
37,Norvel,Pelle,e32849a5-24ea-48e5-aea0-a294d0a7c89b,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,1,118,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
38,Matisse,Thybulle,8b43c272-c16b-40c7-a4d5-7bbcefeb1816,F-G,6,100.0,100.0,25.0,1,1,1,0,2,0,0,0,76ers,1,1,118,18:08,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
39,Tobias,Harris,82f09975-6a8d-42e4-b42c-a52b9349ed50,F,14,100.0,42.9,100.0,4,3,0,0,2,0,0,1,76ers,1,1,118,30:29,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
40,Al,Horford,cf3a87ec-c2f7-42e8-9698-6f8b2ba916a9,F,0,0.0,0.0,0.0,2,7,1,0,2,0,0,0,76ers,1,1,118,30:16,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
41,Glenn,Robinson III,7f462af0-2ac8-4ca5-aa5a-17b37dc5001b,F-G,10,0.0,100.0,0.0,0,1,1,0,1,0,0,0,76ers,1,1,118,12:11,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
42,Joel,Embiid,bf9ad0fd-0cb8-4360-8970-5f1b5cf3fa8d,C,28,78.6,50.0,33.3,5,12,6,3,4,0,0,4,76ers,1,1,118,30:49,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
43,Josh,Richardson,ef11cca9-6605-44e8-943e-193c7b821465,G,3,25.0,50.0,0.0,2,0,0,1,3,0,0,1,76ers,1,1,118,19:08,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
44,Furkan,Korkmaz,e558bede-02a3-4e10-993b-39033809c82a,G-F,31,100.0,100.0,54.5,2,5,1,3,0,0,0,2,76ers,1,1,118,31:34,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
45,Raul,Neto,8e7ffd66-f779-418c-bf18-b9f746a1c5fe,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,1,118,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
46,Mike,Scott,e3c8bfbe-086f-4bbf-be9b-38accc5d5037,F,2,0.0,50.0,0.0,1,4,1,0,0,0,0,0,76ers,1,1,118,17:43,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
47,Alec,Burks,73fcf334-2088-4862-b83b-66eae415cf87,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,1,118,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
48,Marial,Shayok,0a530034-a07c-4db3-a99e-17c5254c07e1,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,76ers,1,1,118,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
49,Luke,Kornet,fed6929f-8d92-456c-8a89-9e0c17cf4f7b,C,25,100.0,100.0,50.0,0,2,1,0,6,0,0,1,Bulls,0,0,111,29:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
50,Otto,Porter Jr.,792fdc1e-e833-4777-a372-11e93e457480,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bulls,0,0,111,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
51,Cristiano,Felicio,3f64e9a6-6e1e-499b-aec8-764c99f634b2,F-C,13,75.0,83.3,0.0,0,7,3,1,5,0,0,2,Bulls,0,0,111,18:48,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
52,Wendell,Carter Jr.,744d5db7-b0be-474a-a58b-6ddf7ae35567,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bulls,0,0,111,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
53,Adam,Mokoka,51ee792b-20c1-4ce5-b123-53fa05cb943e,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bulls,0,0,111,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
54,Tomas,Satoransky,a190e528-a18c-4682-beeb-e0f7360c3e06,G,10,100.0,40.0,25.0,7,4,2,1,2,0,0,0,Bulls,0,0,111,31:51,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
55,Zach,LaVine,db72e294-1c54-454a-96b9-0b4fd2f38112,G,32,83.3,54.5,50.0,8,1,0,3,1,0,0,9,Bulls,0,0,111,39:55,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
56,Thaddeus,Young,31a50d54-ef46-47a8-863c-6f4d4e5aa184,F,10,0.0,50.0,0.0,0,10,4,1,3,0,0,2,Bulls,0,0,111,36:51,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
57,Daniel,Gafford,52cd8137-c791-4569-ad70-433e25d34882,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bulls,0,0,111,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
58,Chandler,Hutchison,5d9dd021-537d-478d-8540-2d2708f356f4,F,5,0.0,14.3,50.0,4,7,2,1,3,0,0,0,Bulls,0,0,111,31:09,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
59,Coby,White,a1e46e84-bd9e-454d-9117-a8fa1aab0ce4,G,6,0.0,50.0,0.0,3,6,1,0,2,0,0,1,Bulls,0,0,111,26:12,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
60,Denzel,Valentine,036f914a-aad0-4ff1-9771-54f9e963d1b8,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bulls,0,0,111,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
61,Max,Strus,f6aff1dc-15b9-4c89-a2fb-746f4cf78890,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bulls,0,0,111,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
62,Ryan,Arcidiacono,7c2dc4ed-5d14-4342-9fe7-18c66fdcb6ab,G,5,0.0,50.0,50.0,1,4,1,0,0,0,0,2,Bulls,0,0,111,19:12,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
63,Shaquille,Harrison,73e01c06-7df1-4190-8c5d-62453c66b9bc,G,5,100.0,66.7,0.0,0,1,0,1,2,0,0,1,Bulls,0,0,111,7:02,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
64,Lauri,Markkanen,583d7994-36f9-4a9a-b527-c18704406981,F-C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bulls,0,0,111,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
65,Kris,Dunn,56c796d6-74d3-4881-9166-7f528e2b67f6,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Bulls,0,0,111,00:00,21018,20478,f1a4ec4f-135d-4175-bbda-9bad38a9b695,2020-02-09T23:00:00+00:00
66,Austin,Rivers,34a159c8-9fe6-4386-bf01-3446f4248bcb,G,2,100.0,0.0,0.0,1,1,0,0,0,0,0,1,Rockets,1,0,113,19:05,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
67,P.J.,Tucker,da7d17aa-f245-4710-820c-99d29a7458b4,F,9,0.0,0.0,100.0,4,3,1,0,3,0,0,0,Rockets,1,0,113,35:54,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
68,Michael,Frazier,be636d59-b33d-4297-b4b6-5a7f4937c8ee,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,1,0,113,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
69,Chris,Clemons,05b699b8-99e3-497f-bc90-d585d6d55230,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,1,0,113,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
70,Tyson,Chandler,3cd2d1c1-d575-45fd-b069-3f0adf57796d,C,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,1,0,113,00:01,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
71,Bruno,Caboclo,664f0884-717b-4f4a-a1a6-79f08acb41bd,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,1,0,113,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
72,James,Harden,a52b2c84-9c3d-4d6e-8a3b-10e75d11c2bc,G,28,66.7,90.0,15.4,10,10,1,1,5,0,0,1,Rockets,1,0,113,38:49,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
73,Thabo,Sefolosha,ad0aa3eb-81c3-4688-b769-e0375cdb5c13,F-G,2,0.0,100.0,0.0,0,3,0,1,2,0,1,0,Rockets,1,0,113,10:16,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
74,Danuel,House Jr.,14dee36c-97c6-4668-8f4e-2833967e6ada,F,10,100.0,20.0,40.0,0,5,2,4,0,0,0,0,Rockets,1,0,113,36:07,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
75,Russell,Westbrook,74a45eed-f2b0-4886-ae71-d04cf7d59528,G,39,50.0,54.8,50.0,4,6,1,1,3,0,0,3,Rockets,1,0,113,37:42,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
76,Robert,Covington,3e512d9e-ff9c-4f23-a4fd-a88128ee3af2,C,14,0.0,50.0,40.0,0,5,2,2,4,0,0,1,Rockets,1,0,113,34:46,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
77,Eric,Gordon,f8d6c74c-e0bd-41ed-a814-f0b25259fe0a,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,1,0,113,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
78,William,Howard,1d4ea978-fbaa-4231-9258-856bd7f3f7a8,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,1,0,113,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
79,Ben,McLemore,288a83df-6f23-4d4e-a450-3d494d8ba897,G,9,0.0,0.0,60.0,1,3,0,1,2,0,0,0,Rockets,1,0,113,27:20,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
80,Isaiah,Hartenstein,38745a56-7472-4844-a2dc-f61d3bcd941f,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Rockets,1,0,113,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
81,Nigel,Williams-Goss,275f6aed-de63-4bd5-86b2-865113b12053,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,114,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
82,Emmanuel,Mudiay,8f7caaba-426f-4bee-be51-9625718d51f3,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,114,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
83,Mike,Conley,460b7264-b98f-483e-b841-59a18c2e4d67,G,20,66.7,54.5,40.0,6,5,0,0,4,0,0,2,Jazz,0,1,114,33:38,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
84,Ed,Davis,9dbc15ee-deec-4c8c-86e9-71396ff80ef8,C-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,114,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
85,Rudy,Gobert,37fbc3a5-0d10-4e22-803b-baa2ea0cdb12,C,12,75.0,50.0,0.0,0,15,4,1,0,0,0,1,Jazz,0,1,114,36:56,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
86,Bojan,Bogdanovic,7ff02e19-e829-4e56-9a34-233a71fce76c,F,8,100.0,0.0,40.0,4,2,1,0,1,0,0,1,Jazz,0,1,114,32:16,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
87,Royce,O'Neale,32526c95-bc6e-4d28-a751-c4200904d80b,F,3,0.0,0.0,25.0,0,3,0,0,1,0,0,2,Jazz,0,1,114,19:08,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
88,Donovan,Mitchell,b6dde96e-3748-4cbe-86d2-798d5dffb3c0,G,24,100.0,41.7,36.4,6,5,0,0,2,0,0,3,Jazz,0,1,114,36:33,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
89,Rayjon,Tucker,847ab791-26a2-439e-9c66-0c4a77a93b82,G-F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,114,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
90,Miye,Oni,eec2714c-72a5-48c8-bc10-d628e2a583f7,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,114,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
91,Jarrell,Brantley,9208711c-a497-4400-8f4a-42b886c19b72,F,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,114,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
92,Joe,Ingles,5b297372-b2af-445e-a4bc-777982dbc1e3,F,3,0.0,0.0,50.0,7,5,0,1,3,0,0,4,Jazz,0,1,114,32:37,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
93,Juwan,Morgan,b2a52646-bbd0-4dc0-82c0-8145d4b00b22,F,4,0.0,66.7,0.0,0,3,1,0,1,0,0,1,Jazz,0,1,114,7:11,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
94,Tony,Bradley,6130d33e-5725-4f5d-8f81-76ecd691a5b2,C-F,2,0.0,100.0,0.0,0,3,2,0,1,0,0,0,Jazz,0,1,114,3:53,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
95,Georges,Niang,fae899bc-3fc7-43d9-b2c9-35721d11e438,F,8,0.0,100.0,50.0,0,1,0,0,1,0,0,1,Jazz,0,1,114,8:48,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
96,Jordan,Clarkson,03d77214-5780-4715-8df2-13de3af5ea2d,G,30,100.0,75.0,42.9,2,6,2,0,0,0,0,0,Jazz,0,1,114,29:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
97,Justin,Wright-Foreman,81d3ce4b-c47a-46f2-87aa-282cf4a6e82a,G,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Jazz,0,1,114,00:00,18055,18500,6d496200-fe3e-418a-b879-88f3bb60674b,2020-02-10T00:00:00+00:00
98,Kevin,Love,7d615ccd-db96-42a3-9a6c-7f18ea25634e,F,10,100.0,100.0,28.6,2,9,1,1,2,0,0,1,Cavaliers,1,0,92,25:46,17240,19432,07b0b002-1891-4f07-af4f-3eb3d74401ed,2020-02-10T00:30:00+00:00
99,Collin,Sexton,80b5cccf-203b-4482-92aa-76d1598216be,G,13,100.0,33.3,25.0,3,2,1,1,4,0,0,2,Cavaliers,1,0,92,27:51,17240,19432,07b0b002-1891-4f07-af4f-3eb3d74401ed,2020-02-10T00:30:00+00:00
