,Game_id,Home_Team,Away_Team
0,0da78f13-73ac-4465-8e31-ecc3029a5dc6,583ec773-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c
1,5166289e-69f2-4761-854e-4c72a43d8d9c,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ece50-fb46-11e1-82cb-f4ce4684ea4c
2,50e4c425-e26c-4740-8cd7-897919315b23,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c
3,68c96738-a127-4d74-a5eb-de5ae2af3abe,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ecf50-fb46-11e1-82cb-f4ce4684ea4c
4,d6bc803b-1bcd-463c-bb06-da91ebac4b0a,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ecea6-fb46-11e1-82cb-f4ce4684ea4c
5,229dae58-efe0-4b0c-9c69-ac68da9a8ac9,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c
6,61931540-e1da-4d3c-a0b8-463e741f9096,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c
7,4f175f45-5eb2-453c-b0c8-e1ef18e1566e,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c
8,a7078756-0963-4c68-872c-9b677f786a5e,583eca88-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c
9,c2b3351c-aa9a-44aa-8f8e-40e5c9ad7e40,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c
10,c2bd8052-895f-4826-81d0-f31899ace531,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c
11,b6118ac0-b859-4fdd-987b-84f45f826c87,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c
12,16f0d92f-1207-470d-9675-1a0af390bca4,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c
13,19e4fa8f-86c2-47d6-86fb-cf4bcca0822b,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c
14,1822fc8b-f7d0-4976-9099-a6fc7ce57bc7,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c
15,4d0f42bc-c7c7-4521-885f-08871e22ab6e,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c
16,c2510583-d8c5-4ebd-af56-2459ef8e077a,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c
17,e72c8696-7107-46fc-adea-c5c2b448b610,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c
18,7d7e9426-a4bd-49b6-a8b4-ddd0a5382810,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ed157-fb46-11e1-82cb-f4ce4684ea4c
19,8913f783-022e-4a76-91c9-4525ffcc612e,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c
20,3d1bb1b4-1405-4fcb-980c-caeafbc8e7fd,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c
21,b890c47f-b52c-4d7d-9861-69e15098eaf5,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583ec97e-fb46-11e1-82cb-f4ce4684ea4c
22,bf1ed357-90a5-4fea-8cdd-df0f03f2933f,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c
