,Game_id,Home_Team,Away_Team
0,c5f0698c-db24-428f-8160-52fe2b67fa08,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c
1,a3f57f53-12cd-490c-831b-600be0d1041d,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,583ecae2-fb46-11e1-82cb-f4ce4684ea4c
2,12112637-31c6-4a7c-a8a3-e7468be47453,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c
3,dccc2abc-a287-4e6d-be04-59468dc49f21,583ed157-fb46-11e1-82cb-f4ce4684ea4c,583ec773-fb46-11e1-82cb-f4ce4684ea4c
4,dd40d60f-c095-4450-92b6-1354cf8b836d,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,583ec928-fb46-11e1-82cb-f4ce4684ea4c
5,5b05fd85-3da4-41e4-b3de-21f19a14ddf7,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,583eca88-fb46-11e1-82cb-f4ce4684ea4c
6,97f4801c-92ae-4bab-94e7-ed57deadadb9,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,583eccfa-fb46-11e1-82cb-f4ce4684ea4c
7,bf8502d1-8c60-42f8-93d3-260b074822fe,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,583eca2f-fb46-11e1-82cb-f4ce4684ea4c
8,7cd95d01-bb7b-483c-8686-8d11259e4c02,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c
9,e03df1b5-2b16-427f-84c1-8ec08a8746a6,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,583ec70e-fb46-11e1-82cb-f4ce4684ea4c
10,72d5a66d-2b00-472a-a9ab-1e6209deaf48,583ece50-fb46-11e1-82cb-f4ce4684ea4c,583ecfff-fb46-11e1-82cb-f4ce4684ea4c
11,3ddcefb6-168f-43a3-a940-14de9da1eb1c,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c
12,4877cd59-a614-4f59-a111-f3a9f0982da7,583ed056-fb46-11e1-82cb-f4ce4684ea4c,583ed102-fb46-11e1-82cb-f4ce4684ea4c
13,a5026ec1-8d8d-49dc-9fad-5fd7f03f3ac2,583ec928-fb46-11e1-82cb-f4ce4684ea4c,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c
14,9dbf6d3a-3b02-4ee8-8f41-4da4299b4f4a,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,583ecefd-fb46-11e1-82cb-f4ce4684ea4c
15,89953fbb-8167-4672-b1a5-4060f2ac2c6d,583ec825-fb46-11e1-82cb-f4ce4684ea4c,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c
